source_1,source_2,source_type_1,source_type_2,count_1,count_2,similarity
https://enlifesun.com/2021-04-23-1955/,https://khh.travel/zh-tw/shop/gourmet/788/,food_blog_retrospective,municipal_tourism,1,1,0.3959
https://enlifesun.com/2021-04-23-1955/,https://lordcat.net/archives/365,food_blog_retrospective,food_media_retrospective,1,1,0.3838
https://enlifesun.com/2021-04-23-1955/,https://m.zhms.cn/jmzs/39475/,food_blog_retrospective,franchise_portal,1,1,0.3946
https://enlifesun.com/2021-04-23-1955/,https://matadornetwork.com/read/chinatown-nyc-restaurants/,food_blog_retrospective,travel_history_article,1,1,0.3828
https://enlifesun.com/2021-04-23-1955/,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,food_blog_retrospective,media_obituary,1,1,0.3661
https://enlifesun.com/2021-04-23-1955/,https://nigi33.tw/2014-01-07-387/,food_blog_retrospective,food_blog_retrospective,1,1,0.3467
https://enlifesun.com/2021-04-23-1955/,https://paper.people.com.cn/rmrbhwb/page/2019-05/17/11/rmrbhwb2019051711.pdf,food_blog_retrospective,newspaper_archive,1,1,0.3874
https://enlifesun.com/2021-04-23-1955/,https://paper.udn.com/udnpaper/POD0004/306283/web/,food_blog_retrospective,municipal_media,1,1,0.4261
https://enlifesun.com/2021-04-23-1955/,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,food_blog_retrospective,food_blog_retrospective,1,1,0.3462
https://enlifesun.com/2021-04-23-1955/,https://rainieis.tw/2017-08-29-307/,food_blog_retrospective,food_blog_retrospective,1,1,0.4635
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,newspaper_archive,newspaper_archive,1,1,0.4066
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,newspaper_archive,newspaper_archive,1,1,0.4324
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,newspaper_archive,newspaper_archive,1,1,0.3944
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,newspaper_archive,newspaper_archive,1,1,0.3772
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,newspaper_archive,newspaper_archive,1,1,0.3710
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,newspaper_archive,newspaper_archive,1,1,0.4729
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860123-1,newspaper_archive,newspaper_archive,1,1,0.3534
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,newspaper_archive,newspaper_archive,1,1,0.4057
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,newspaper_archive,newspaper_archive,1,1,0.4371
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,newspaper_archive,newspaper_archive,1,1,0.3305
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1,newspaper_archive,newspaper_archive,1,1,0.4169
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,newspaper_archive,newspaper_archive,1,1,0.5090
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/weekendeast19941111-1,newspaper_archive,newspaper_archive,1,1,0.3983
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://friendlystore.taipei/index.php/property/7552/tw,newspaper_archive,municipal_accessibility_listing,1,1,0.3012
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://i17fun.tw/fengshan-salty-rice-moss/,newspaper_archive,food_media_retrospective,1,1,0.3586
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://khh.travel/zh-tw/shop/gourmet/796/,newspaper_archive,official_tourism_profile,1,1,0.3262
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,newspaper_archive,food_media_retrospective,1,1,0.3535
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://m.918canyin.com/gxstwrrf/,newspaper_archive,franchise_portal,1,1,0.3004
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://m.ccas.com.cn/site/content/95431.html,newspaper_archive,industry_association_report,1,1,0.4143
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://matadornetwork.com/read/chinatown-nyc-restaurants/,newspaper_archive,travel_history_article,1,1,0.3154
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://nigi33.tw/2014-01-07-387/,newspaper_archive,food_blog_retrospective,1,1,0.3346
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19851018-1,https://paper.people.com.cn/rmrbhwb/page/2019-05/17/11/rmrbhwb2019051711.pdf,newspaper_archive,newspaper_archive,1,1,0.3150
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,newspaper_archive,newspaper_archive,1,1,0.8000
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,newspaper_archive,newspaper_archive,1,1,0.3627
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,newspaper_archive,newspaper_archive,1,1,0.4091
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,newspaper_archive,newspaper_archive,1,1,0.4239
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,newspaper_archive,newspaper_archive,1,1,0.3891
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860123-1,newspaper_archive,newspaper_archive,1,1,0.3302
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,newspaper_archive,newspaper_archive,1,1,0.3657
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,newspaper_archive,newspaper_archive,1,1,0.6264
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,newspaper_archive,newspaper_archive,1,1,0.3618
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1,newspaper_archive,newspaper_archive,1,1,0.5926
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,newspaper_archive,newspaper_archive,1,1,0.6612
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/weekendeast19941111-1,newspaper_archive,newspaper_archive,1,1,0.3719
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://forbesjapan.com/articles/detail/46596/page2,newspaper_archive,food_media_secondary,1,1,0.3333
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://h5.awsprod.99ranch.com/about-us,newspaper_archive,official_company_profile,1,1,0.3358
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://i17fun.tw/fengshan-salty-rice-moss/,newspaper_archive,food_media_retrospective,1,1,0.3083
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://ikachalife.com/34729,newspaper_archive,food_blog_retrospective,1,1,0.3734
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://khh.travel/zh-tw/file/478/,newspaper_archive,official_tourism_pdf,1,1,0.3240
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://khh.travel/zh-tw/shop/gourmet/796/,newspaper_archive,official_tourism_profile,1,1,0.3061
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,newspaper_archive,food_media_retrospective,1,1,0.3146
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://m.zhms.cn/jmzs/39475/,newspaper_archive,franchise_portal,1,1,0.4037
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870320-1,https://paper.people.com.cn/rmrbhwb/page/2019-05/17/11/rmrbhwb2019051711.pdf,newspaper_archive,newspaper_archive,1,1,0.3963
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,newspaper_archive,newspaper_archive,1,1,0.4204
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,newspaper_archive,newspaper_archive,1,1,0.3488
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,newspaper_archive,newspaper_archive,1,1,0.4121
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,newspaper_archive,newspaper_archive,1,1,0.3267
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860123-1,newspaper_archive,newspaper_archive,1,1,0.3834
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,newspaper_archive,newspaper_archive,1,1,0.3205
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,newspaper_archive,newspaper_archive,1,1,0.5854
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,newspaper_archive,newspaper_archive,1,1,0.3333
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1,newspaper_archive,newspaper_archive,1,1,0.5817
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,newspaper_archive,newspaper_archive,1,1,0.6278
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/weekendeast19941111-1,newspaper_archive,newspaper_archive,1,1,0.3333
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://forbesjapan.com/articles/detail/46596/page2,newspaper_archive,food_media_secondary,1,1,0.3424
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://h5.awsprod.99ranch.com/about-us,newspaper_archive,official_company_profile,1,1,0.3052
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://i17fun.tw/fengshan-salty-rice-moss/,newspaper_archive,food_media_retrospective,1,1,0.3248
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://khh.travel/zh-tw/shop/gourmet/796/,newspaper_archive,official_tourism_profile,1,1,0.3164
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,newspaper_archive,food_media_retrospective,1,1,0.3899
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://m.918canyin.com/gxstwrrf/,newspaper_archive,franchise_portal,1,1,0.3051
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://m.ccas.com.cn/site/content/95431.html,newspaper_archive,industry_association_report,1,1,0.3077
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://m.zhms.cn/jmzs/39475/,newspaper_archive,franchise_portal,1,1,0.3015
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,newspaper_archive,media_obituary,1,1,0.3400
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://paper.people.com.cn/rmrbhwb/page/2019-05/17/11/rmrbhwb2019051711.pdf,newspaper_archive,newspaper_archive,1,1,0.3939
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://paper.udn.com/udnpaper/PIA0028/355829/web,newspaper_archive,media_report,1,1,0.3277
https://eresources.nlb.gov.sg/newspapers/digitised/issue/biztimes19870612-1,https://paper.udn.com/udnpaper/POD0004/306283/web/,newspaper_archive,municipal_media,1,1,0.3107
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,newspaper_archive,newspaper_archive,1,1,0.3515
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,newspaper_archive,newspaper_archive,1,1,0.3815
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,newspaper_archive,newspaper_archive,1,1,0.3150
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,newspaper_archive,newspaper_archive,1,1,0.3085
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,newspaper_archive,newspaper_archive,1,1,0.3030
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/weekendeast19941111-1,newspaper_archive,newspaper_archive,1,1,0.3723
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://foodintainan.com.tw/uprichdishes/,newspaper_archive,local_food_media,1,1,0.3217
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://forbesjapan.com/articles/detail/46596/page2,newspaper_archive,food_media_secondary,1,1,0.3245
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://khh.travel/zh-tw/shop/gourmet/1143,newspaper_archive,official_tourism_profile,1,1,0.3317
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,newspaper_archive,food_media_retrospective,1,1,0.3473
https://eresources.nlb.gov.sg/newspapers/digitised/issue/newpaper19990421-1,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,newspaper_archive,media_obituary,1,1,0.3173
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,newspaper_archive,newspaper_archive,1,1,0.3926
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,newspaper_archive,newspaper_archive,1,1,0.5513
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,newspaper_archive,newspaper_archive,1,1,0.4767
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860123-1,newspaper_archive,newspaper_archive,1,1,0.5217
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,newspaper_archive,newspaper_archive,1,1,0.3265
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,newspaper_archive,newspaper_archive,1,1,0.3797
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,newspaper_archive,newspaper_archive,1,1,0.3158
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1,newspaper_archive,newspaper_archive,1,1,0.3719
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,newspaper_archive,newspaper_archive,1,1,0.4112
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/weekendeast19941111-1,newspaper_archive,newspaper_archive,1,1,0.3275
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://friendlystore.taipei/index.php/property/7552/tw,newspaper_archive,municipal_accessibility_listing,1,1,0.3608
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://i17fun.tw/fengshan-salty-rice-moss/,newspaper_archive,food_media_retrospective,1,1,0.3022
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://ifoodie.tw/en/post/60b7b416a6272846a04cdde3,newspaper_archive,food_media_retrospective,1,1,0.3333
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://ihappyday.tw/blog/post/old-mother-noodle,newspaper_archive,food_media_retrospective,1,1,0.3710
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://inmap.tw/archives/69040,newspaper_archive,food_media_retrospective,1,1,0.3084
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://khh.travel/zh-tw/file/478/,newspaper_archive,official_tourism_pdf,1,1,0.3046
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://khh.travel/zh-tw/shop/gourmet/778/,newspaper_archive,official_tourism_profile,1,1,0.3000
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://khh.travel/zh-tw/shop/gourmet/788/,newspaper_archive,municipal_tourism,1,1,0.3154
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,newspaper_archive,food_media_retrospective,1,1,0.3733
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://linyu.tw/thirdgeneration/,newspaper_archive,food_blog_retrospective,1,1,0.3077
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://lordcat.net/archives/365,newspaper_archive,food_media_retrospective,1,1,0.3030
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://m.918canyin.com/gxstwrrf/,newspaper_archive,franchise_portal,1,1,0.4048
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://m.zhms.cn/jmzs/39475/,newspaper_archive,franchise_portal,1,1,0.3684
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://matadornetwork.com/read/chinatown-nyc-restaurants/,newspaper_archive,travel_history_article,1,1,0.3750
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://nagoya-meshi.jp/cms/nagoyameshi-search/detail/%E4%B8%AD%E5%9B%BD%E5%8F%B0%E6%B9%BE%E6%96%99%E7%90%86-%E5%91%B3%E4%BB%99-%E6%9C%AC%E5%BA%97/,newspaper_archive,official_tourism_listing,1,1,0.3291
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,newspaper_archive,media_obituary,1,1,0.3037
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://paper.people.com.cn/rmrbhwb/page/2019-05/17/11/rmrbhwb2019051711.pdf,newspaper_archive,newspaper_archive,1,1,0.3598
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,https://paper.udn.com/udnpaper/POD0004/306283/web/,newspaper_archive,municipal_media,1,1,0.3350
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,newspaper_archive,newspaper_archive,1,1,0.4094
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,newspaper_archive,newspaper_archive,1,1,0.4135
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,newspaper_archive,newspaper_archive,1,1,0.3580
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19861207-1,newspaper_archive,newspaper_archive,1,1,0.3889
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870129-1,newspaper_archive,newspaper_archive,1,1,0.3118
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870814-1,newspaper_archive,newspaper_archive,1,1,0.4358
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19870905-1,newspaper_archive,newspaper_archive,1,1,0.4279
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://h5.awsprod.99ranch.com/about-us,newspaper_archive,official_company_profile,1,1,0.3059
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://ihappyday.tw/blog/post/old-mother-noodle,newspaper_archive,food_media_retrospective,1,1,0.3136
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://ikachalife.com/34729,newspaper_archive,food_blog_retrospective,1,1,0.3158
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://kiichiroyoshimoto.jp/2025/06/05/%E9%BA%97%E9%83%B7%E3%83%BB%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%B0%8F%E8%B7%AF-1984%E2%87%942025/,newspaper_archive,food_media_retrospective,1,1,0.3515
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://lordcat.net/archives/365,newspaper_archive,food_media_retrospective,1,1,0.3222
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://m.918canyin.com/gxstwrrf/,newspaper_archive,franchise_portal,1,1,0.3607
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://m.ccas.com.cn/site/content/95431.html,newspaper_archive,industry_association_report,1,1,0.3284
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://m.zhms.cn/jmzs/39475/,newspaper_archive,franchise_portal,1,1,0.3805
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://matadornetwork.com/read/chinatown-nyc-restaurants/,newspaper_archive,travel_history_article,1,1,0.3351
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://nagoya-meshi.jp/cms/nagoyameshi-search/detail/%E4%B8%AD%E5%9B%BD%E5%8F%B0%E6%B9%BE%E6%96%99%E7%90%86-%E5%91%B3%E4%BB%99-%E6%9C%AC%E5%BA%97/,newspaper_archive,official_tourism_listing,1,1,0.3121
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://newsdig.tbs.co.jp/articles/cbc/409918?display=1,newspaper_archive,media_obituary,1,1,0.3010
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://paper.people.com.cn/rmrbhwb/page/2019-05/17/11/rmrbhwb2019051711.pdf,newspaper_archive,newspaper_archive,1,1,0.3039
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://paper.udn.com/udnpaper/PIA0028/355829/web,newspaper_archive,media_report,1,1,0.3169
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,newspaper_archive,food_blog_retrospective,1,1,0.3884
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,https://rainieis.tw/2017-08-29-307/,newspaper_archive,food_blog_retrospective,1,1,0.3163
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19810124-1,newspaper_archive,newspaper_archive,1,1,0.3682
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860123-1,newspaper_archive,newspaper_archive,1,1,0.4062
https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750419-1,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19860619-1,newspaper_archive,newspaper_archive,1,1,0.3742
